,synonyms,percentage,Keyword
2174,diving,0.5354011058807373,dove
2175,dive,0.5137017965316772,dove
2176,sprinted,0.5106916427612305,dove
2177,scooted,0.5090476274490356,dove
2178,skittered,0.5083927512168884,dove
2179,scampered,0.5064020752906799,dove
2180,barley,0.6664042472839355,oat
2181,oats,0.6294604539871216,oat
2182,wheat,0.6293058395385742,oat
2183,flax,0.5969319939613342,oat
2184,rye,0.5965174436569214,oat
2185,wheats,0.5957444906234741,oat
2186,corn,0.5906424522399902,oat
2187,beet,0.5769632458686829,oat
2188,flaxseed,0.5756922364234924,oat
2189,blueberry,0.575551450252533,oat
2190,pecans,0.7695744037628174,pecan
2191,Pecans,0.6688126921653748,pecan
2192,blueberry,0.5928745269775391,pecan
2193,Pecan,0.5815037488937378,pecan
2194,strawberry,0.5664528608322144,pecan
2195,muscadine,0.5628801584243774,pecan
2196,peaches,0.5609595775604248,pecan
2197,avocado,0.5548854470252991,pecan
2198,hazelnut,0.5506867170333862,pecan
2199,macadamias,0.5503135323524475,pecan
2200,spiders,0.7600682377815247,spider
2201,arachnid,0.6564329862594604,spider
2202,snake,0.6340569257736206,spider
2203,lizard,0.6259850263595581,spider
2204,toad,0.608371913433075,spider
2205,scorpion,0.6037372350692749,spider
2206,tarantula,0.5909595489501953,spider
2207,wasp,0.5851857662200928,spider
2208,insect,0.583608090877533,spider
2209,creature,0.5831310153007507,spider
2210,powders,0.626279890537262,powder
2211,powdery,0.6206006407737732,powder
2212,powdered,0.6157326698303223,powder
2213,Powder,0.5465591549873352,powder
2214,talcum,0.522937536239624,powder
2215,talc,0.5071446895599365,powder
2216,granules,0.5033458471298218,powder
2217,substance,0.4917014241218567,powder
2218,gelatin,0.4899430274963379,powder
2219,Cornstarch,0.48556846380233765,powder
2220,canvases,0.6656420230865479,canvas
2221,masonite,0.595228910446167,canvas
2222,collage,0.5426349639892578,canvas
2223,painting,0.5372228622436523,canvas
2224,gessoed,0.5356202125549316,canvas
2225,watercolor,0.5315113067626953,canvas
2226,gouache,0.5314444303512573,canvas
2227,pastels,0.5181615352630615,canvas
2228,paintings,0.5167219638824463,canvas
2229,canvasses,0.5156192779541016,canvas
2230,paillette,0.699183464050293,shirred
2231,ruched,0.6958009004592896,shirred
2232,pleated,0.6927096843719482,shirred
2233,charmeuse,0.6924833059310913,shirred
2234,shirring,0.6877087354660034,shirred
2235,organdy,0.6869273781776428,shirred
2236,bandeau,0.6866499185562134,shirred
2237,drapey,0.6835055351257324,shirred
2238,peplum,0.6830723285675049,shirred
2239,plackets,0.6744987964630127,shirred
2240,curvaceous,0.7578080296516418,curvy
2241,shapely,0.6759251356124878,curvy
2242,curvier,0.6727354526519775,curvy
2243,Curvy,0.6495823264122009,curvy
2244,curves,0.6469919085502625,curvy
2245,curvacious,0.6324150562286377,curvy
2246,voluptuous,0.628929615020752,curvy
2247,svelte,0.6032367944717407,curvy
2248,sexy,0.5981075763702393,curvy
2249,skinny,0.5815178155899048,curvy
2250,moccasins,0.6231818199157715,moccasin
2251,espadrille,0.5752052068710327,moccasin
2252,deerskin,0.5654100179672241,moccasin
2253,mukluk,0.5405333638191223,moccasin
2254,cradleboard,0.5274664163589478,moccasin
2255,sandals,0.5244891047477722,moccasin
2256,mukluks,0.5228305459022522,moccasin
2257,sandal,0.5217850208282471,moccasin
2258,oxfords,0.5180960893630981,moccasin
2259,plaid,0.5169539451599121,moccasin
2260,Adm.,0.6046608686447144,admiral
2261,naval,0.6021053194999695,admiral
2262,Admiral,0.5669223070144653,admiral
2263,admirals,0.5667154788970947,admiral
2264,navy,0.5609167218208313,admiral
2265,colonel,0.5577179789543152,admiral
2266,seaman,0.5424602031707764,admiral
2267,commander,0.5385275483131409,admiral
2268,Navy,0.5107028484344482,admiral
2269,torpedoman,0.49632349610328674,admiral
2270,aquamarine,0.7245839834213257,turquoise
2271,seafoam,0.6731237173080444,turquoise
2272,mauve,0.6528318524360657,turquoise
2273,fuchsia,0.6520897746086121,turquoise
2274,taupe,0.6473075151443481,turquoise
2275,ecru,0.6450350284576416,turquoise
2276,turquoises,0.6368802189826965,turquoise
2277,citrine,0.6226738095283508,turquoise
2278,azure,0.6177892684936523,turquoise
2279,shimmery,0.6056791543960571,turquoise
2280,tweeds,0.7472352981567383,tweed
2281,plaid,0.6689691543579102,tweed
2282,cardigans,0.6609680652618408,tweed
2283,capelet,0.6245797872543335,tweed
2284,chinos,0.6141972541809082,tweed
2285,brogues,0.6108611822128296,tweed
2286,shearling,0.6091257929801941,tweed
2287,oxfords,0.6044439077377319,tweed
2288,twinset,0.603987455368042,tweed
2289,corduroys,0.6026166081428528,tweed
2290,tigers,0.8028031587600708,tiger
2291,elephant,0.6681443452835083,tiger
2292,rhino,0.6406095027923584,tiger
2293,elephants,0.6400991678237915,tiger
2294,panther,0.6312947273254395,tiger
2295,leopard,0.6132040619850159,tiger
2296,tigress,0.5982028245925903,tiger
2297,cheetah,0.5816307663917542,tiger
2298,lions,0.5742772817611694,tiger
2299,gorilla,0.5742713212966919,tiger
2300,lettuce,0.688593864440918,cantaloupe
2301,cantaloupes,0.6864262819290161,cantaloupe
2302,tomatoes,0.6836368441581726,cantaloupe
2303,tomato,0.6780218482017517,cantaloupe
2304,melons,0.6745424866676331,cantaloupe
2305,spinach,0.6510442495346069,cantaloupe
2306,melon,0.6502251625061035,cantaloupe
2307,peaches,0.6485844850540161,cantaloupe
2308,cucumbers,0.6425856351852417,cantaloupe
2309,watermelon,0.6420693397521973,cantaloupe
2310,parsley,0.7779440879821777,basil
2311,fennel,0.7574435472488403,basil
2312,rosemary,0.7557528018951416,basil
2313,thyme,0.7443339824676514,basil
2314,oregano,0.7425479888916016,basil
2315,pesto,0.7398599982261658,basil
2316,chives,0.7396905422210693,basil
2317,tarragon,0.7268526554107666,basil
2318,cilantro,0.7185637950897217,basil
2319,dill,0.7134289741516113,basil
2320,surged,0.8056200742721558,rose
2321,climbed,0.8045109510421753,rose
2322,soared,0.7695156335830688,rose
2323,fell,0.7688519954681396,rose
2324,tumbled,0.725606381893158,rose
2325,dipped,0.7209846377372742,rose
2326,jumped,0.6997674703598022,rose
2327,inched,0.679102897644043,rose
2328,risen,0.6686744689941406,rose
2329,plunged,0.663558840751648,rose
2330,sequin,0.7195132970809937,sequins
2331,rhinestones,0.7178094983100891,sequins
2332,sequined,0.6750250458717346,sequins
2333,tulle,0.6729295253753662,sequins
2334,ruffles,0.6637197732925415,sequins
2335,chiffon,0.6573238372802734,sequins
2336,paillettes,0.6530018448829651,sequins
2337,spangles,0.6515477299690247,sequins
2338,glitter,0.6510409116744995,sequins
2339,sparkly,0.6421953439712524,sequins
2340,petroleum,0.7655066251754761,oil
2341,gas,0.7105979919433594,oil
2342,Oil,0.6908060312271118,oil
2343,crude,0.6720212697982788,oil
2344,hydrocarbon,0.6637952923774719,oil
2345,oilfields,0.6539833545684814,oil
2346,hydrocarbons,0.6294023990631104,oil
2347,oilfield,0.6252065300941467,oil
2348,gasoline,0.5852344632148743,oil
2349,deepwater,0.5673191547393799,oil
2350,ecru,0.6735007762908936,mauve
2351,mauves,0.670401930809021,mauve
2352,taupe,0.6564279794692993,mauve
2353,seafoam,0.6557220220565796,mauve
2354,turquoise,0.6528319120407104,mauve
2355,fuchsia,0.6522663235664368,mauve
2356,bronzy,0.6422224044799805,mauve
2357,purply,0.6359955072402954,mauve
2358,oxblood,0.6330618858337402,mauve
2359,lilac,0.6154093742370605,mauve
2360,curd,0.6854363083839417,buttermilk
2361,sauce,0.6536778211593628,buttermilk
2362,vinegar,0.6504586935043335,buttermilk
2363,mayonnaise,0.6491708755493164,buttermilk
2364,ladyfingers,0.6461018323898315,buttermilk
2365,broth,0.6389477849006653,buttermilk
2366,bechamel,0.6348261833190918,buttermilk
2367,roux,0.6273926496505737,buttermilk
2368,cornmeal,0.6262412071228027,buttermilk
2369,cornbread,0.6176100373268127,buttermilk
2370,Synthetic,0.7097569704055786,synthetic
2371,synthetics,0.6437838673591614,synthetic
2372,synthetically,0.5458787679672241,synthetic
2373,semisynthetic,0.5019405484199524,synthetic
2374,underlayments,0.4985739588737488,synthetic
2375,lactide,0.49737343192100525,synthetic
2376,sulfonated,0.49069297313690186,synthetic
2377,polyisoprene,0.49067890644073486,synthetic
2378,artificial,0.4818407893180847,synthetic
2379,micronized,0.4777385890483856,synthetic
2380,emeralds,0.6253280639648438,emerald
2381,sapphires,0.569556474685669,emerald
2382,topaz,0.5682176351547241,emerald
2383,gemstone,0.5602642297744751,emerald
2384,amethysts,0.5546367168426514,emerald
2385,aquamarine,0.5424896478652954,emerald
2386,peridot,0.5357577204704285,emerald
2387,jade,0.535651683807373,emerald
2388,carat,0.5339876413345337,emerald
2389,aquamarines,0.5307002067565918,emerald
2390,sq,0.5903377532958984,square
2391,squares,0.5188982486724854,square
2392,sq.,0.5176715850830078,square
2393,squared,0.42570340633392334,square
2394,acres,0.413848340511322,square
2395,quare,0.4119769334793091,square
2396,m2,0.41131412982940674,square
2397,plaza,0.4095677137374878,square
2398,Hradcany,0.4092496335506439,square
2399,Sq,0.40769249200820923,square
2400,tiers,0.6827411651611328,tiered
2401,Tiered,0.6023668050765991,tiered
2402,tier,0.5134992003440857,tiered
2403,multilevel,0.4756684899330139,tiered
2404,tiering,0.4457889795303345,tiered
2405,semicircular,0.4008447527885437,tiered
2406,pronged,0.3950704038143158,tiered
2407,layered,0.3793007731437683,tiered
2408,centralized,0.36847156286239624,tiered
2409,hierarchical,0.35865864157676697,tiered
2410,newborn,0.790533721446991,infant
2411,baby,0.7726626396179199,infant
2412,toddler,0.7424004077911377,infant
2413,infants,0.7157514095306396,infant
2414,child,0.701984167098999,infant
2415,babies,0.6613988280296326,infant
2416,newborns,0.6539357304573059,infant
2417,toddlers,0.6177411079406738,infant
2418,Infant,0.5887169241905212,infant
2419,crib,0.5496399402618408,infant
2420,percale,0.7408387064933777,sateen
2421,chambray,0.6860247850418091,sateen
2422,satin,0.665765643119812,sateen
2423,charmeuse,0.6607787609100342,sateen
2424,grosgrain,0.6514002084732056,sateen
2425,cami,0.650393009185791,sateen
2426,boucle,0.6461074352264404,sateen
2427,mercerized,0.6450061202049255,sateen
2428,chenilles,0.6422454118728638,sateen
2429,poplin,0.6372990608215332,sateen
2430,bloomer,0.6027438640594482,bloomers
2431,annuals,0.5834064483642578,bloomers
2432,primulas,0.5809636116027832,bloomers
2433,fuchsias,0.5745729207992554,bloomers
2434,crocus,0.5668928027153015,bloomers
2435,perennials,0.5566301345825195,bloomers
2436,pelargoniums,0.5566054582595825,bloomers
2437,primroses,0.5468202829360962,bloomers
2438,asters,0.546739935874939,bloomers
2439,pansies,0.5458230376243591,bloomers
2440,ochres,0.5414448976516724,umber
2441,oxblood,0.538665235042572,umber
2442,teals,0.5345503091812134,umber
2443,sienna,0.5243530869483948,umber
2444,crimsons,0.5103180408477783,umber
2445,mauves,0.5082054138183594,umber
2446,pearly,0.49788689613342285,umber
2447,opaline,0.4941074550151825,umber
2448,indigo,0.49035409092903137,umber
2449,bronzy,0.4847436249256134,umber
2450,belts,0.7726634740829468,belt
2451,strap,0.5005565285682678,belt
2452,Belt,0.4795600175857544,belt
2453,Belts,0.4474915862083435,belt
2454,straps,0.4468817114830017,belt
2455,buckles,0.43122345209121704,belt
2456,Shodan,0.4168547987937927,belt
2457,ring,0.4166133403778076,belt
2458,bjj,0.4068059027194977,belt
2459,chinstrap,0.38608771562576294,belt
2460,contemporary,0.6493339538574219,modern
2461,Modern,0.5842867493629456,modern
2462,modernity,0.5526893138885498,modern
2463,postmodern,0.5510697364807129,modern
2464,modernized,0.5310206413269043,modern
2465,primitive,0.5238583087921143,modern
2466,futuristic,0.5143377780914307,modern
2467,neoclassic,0.5139858722686768,modern
2468,premodern,0.5133092403411865,modern
2469,outmoded,0.49702221155166626,modern
2470,creams,0.6258489489555359,cream
2471,Cream,0.618666410446167,cream
2472,creme,0.6126290559768677,cream
2473,cremes,0.5743932723999023,cream
2474,lotion,0.5628533363342285,cream
2475,moisturizer,0.5615203976631165,cream
2476,creamy,0.5562466382980347,cream
2477,glycolic,0.5437996983528137,cream
2478,Creme,0.5413451194763184,cream
2479,moisturizing,0.5356518626213074,cream
2480,bronzy,0.6459682583808899,sienna
2481,oxblood,0.6308531165122986,sienna
2482,seafoam,0.6303417086601257,sienna
2483,verdigris,0.6136856079101562,sienna
2484,taupes,0.6136205792427063,sienna
2485,orangy,0.609373152256012,sienna
2486,coppery,0.6076549291610718,sienna
2487,ochres,0.5990950465202332,sienna
2488,crimsons,0.5913187861442566,sienna
2489,patinaed,0.5911701321601868,sienna
2490,Smoke,0.712240993976593,smoke
2491,smoking,0.5836178064346313,smoke
2492,fumes,0.5810636281967163,smoke
2493,smoky,0.5496965050697327,smoke
2494,flames,0.5490140914916992,smoke
2495,smokers,0.5114374160766602,smoke
2496,soot,0.5098404884338379,smoke
2497,haze,0.5081078410148621,smoke
2498,smokes,0.5057954788208008,smoke
2499,puff,0.4974077343940735,smoke
2500,sands,0.6107056140899658,sand
2501,sandy,0.600483775138855,sand
2502,dirt,0.558016836643219,sand
2503,gravel,0.5549025535583496,sand
2504,mud,0.5457471609115601,sand
2505,dunes,0.5309295654296875,sand
2506,silt,0.5218608379364014,sand
2507,marl,0.5208011865615845,sand
2508,beach,0.5205183625221252,sand
2509,pebbles,0.509861946105957,sand
2510,meters,0.6019992828369141,m
2511,ft,0.5522476434707642,m
2512,meter,0.5448557734489441,m
2513,t,0.5147134065628052,m
2514,Elev,0.5075851678848267,m
2515,mi,0.5018895268440247,m
2516,ft.,0.4832213222980499,m
2517,mtr,0.4826471209526062,m
2518,h,0.4776841998100281,m
2519,nT,0.4683299958705902,m
2520,plums,0.5641008615493774,plum
2521,sinecure,0.5159234404563904,plum
2522,cushy,0.4715944528579712,plum
2523,juicy,0.463096022605896,plum
2524,coveted,0.4491739869117737,plum
2525,ambassadorships,0.42092186212539673,plum
2526,cherry,0.41947925090789795,plum
2527,peach,0.4171249270439148,plum
2528,ambassadorship,0.4162192940711975,plum
2529,luscious,0.4085533618927002,plum
2530,necessities,0.7886142134666443,essentials
2531,basics,0.5743528008460999,essentials
2532,luxuries,0.5697025060653687,essentials
2533,groceries,0.5530017018318176,essentials
2534,staples,0.5443555116653442,essentials
2535,basic,0.5117900967597961,essentials
2536,supplies,0.497532457113266,essentials
2537,toiletries,0.4740760326385498,essentials
2538,necessaries,0.4699660837650299,essentials
2539,items,0.4587987959384918,essentials
2540,meshes,0.6124080419540405,mesh
2541,meshed,0.5929579734802246,mesh
2542,meshing,0.5286033153533936,mesh
2543,ripstop,0.5182819366455078,mesh
2544,fusible,0.49317094683647156,mesh
2545,weblike,0.47961169481277466,mesh
2546,multifilament,0.4758080840110779,mesh
2547,ferrules,0.47116804122924805,mesh
2548,dacron,0.4675857126712799,mesh
2549,weldable,0.46428412199020386,mesh
2550,wider,0.5397647619247437,wide
2551,widest,0.5233247876167297,wide
2552,Wide,0.49242380261421204,wide
2553,across,0.4787382483482361,wide
2554,broad,0.472866415977478,wide
2555,narrow,0.4576099216938019,wide
2556,awide,0.441120445728302,wide
2557,diagonal,0.4328014850616455,wide
2558,gaping,0.4320054054260254,wide
2559,deep,0.42908966541290283,wide
2560,blazer,0.7168638110160828,cardigan
2561,cardigans,0.7126224040985107,cardigan
2562,camisole,0.6749036312103271,cardigan
2563,cami,0.6707911491394043,cardigan
2564,sweater,0.6626766324043274,cardigan
2565,cardie,0.657741129398346,cardigan
2566,waistcoat,0.6487791538238525,cardigan
2567,frock,0.6486588716506958,cardigan
2568,shirtdress,0.6451956033706665,cardigan
2569,leggings,0.637421727180481,cardigan
2570,relaxing,0.6691354513168335,relaxed
2571,relax,0.662878692150116,relaxed
2572,Relaxed,0.6530896425247192,relaxed
2573,comfortable,0.6222994923591614,relaxed
2574,looser,0.606010377407074,relaxed
2575,calmer,0.5607700347900391,relaxed
2576,relaxes,0.5461404919624329,relaxed
2577,easygoing,0.534320592880249,relaxed
2578,laxed,0.5309709310531616,relaxed
2579,relaxation,0.5272817611694336,relaxed
2580,ferns,0.7655700445175171,fern
2581,bromeliad,0.675945520401001,fern
2582,bottlebrush,0.6688894033432007,fern
2583,hydrangea,0.6619728803634644,fern
2584,honeysuckles,0.6615521907806396,fern
2585,shrub,0.6614598035812378,fern
2586,barberry,0.6473889350891113,fern
2587,hibiscus,0.6462781429290771,fern
2588,Pittosporum,0.6450937986373901,fern
2589,cotoneaster,0.6412540674209595,fern
2590,Blood,0.679885983467102,blood
2591,urine,0.5653171539306641,blood
2592,bloods,0.5486973524093628,blood
2593,transfusion,0.5178363919258118,blood
2594,platelets,0.5156950950622559,blood
2595,marrow,0.4987516701221466,blood
2596,saliva,0.4978179335594177,blood
2597,transfusions,0.4939366579055786,blood
2598,hemoglobin,0.4935183823108673,blood
2599,hematocrit,0.47779616713523865,blood
2600,soybean,0.7784006595611572,corn
2601,soybeans,0.7631984353065491,corn
2602,wheat,0.7077561616897583,corn
2603,Corn,0.6878867149353027,corn
2604,grain,0.6460866928100586,corn
2605,crops,0.6240538358688354,corn
2606,Soybean,0.6227898597717285,corn
2607,sorghum,0.6217642426490784,corn
2608,Soybeans,0.6215606927871704,corn
2609,soy,0.6214267611503601,corn
2610,buckled,0.7083213329315186,buckle
2611,buckling,0.6594075560569763,buckle
2612,buckles,0.5954541563987732,buckle
2613,Buckling,0.5380027890205383,buckle
2614,fasten,0.4982038140296936,buckle
2615,strap,0.4794296622276306,buckle
2616,unbuckled,0.47936874628067017,buckle
2617,seatbelts,0.4762108623981476,buckle
2618,seatbelt,0.46478867530822754,buckle
2619,ratchet,0.4562802314758301,buckle
2620,frosts,0.8005624413490295,frost
2621,winterkill,0.6063734889030457,frost
2622,rain,0.5620014667510986,frost
2623,droughty,0.5524629950523376,frost
2624,snow,0.5462160110473633,frost
2625,sunscald,0.540622353553772,frost
2626,rains,0.5351290106773376,frost
2627,snows,0.5305277705192566,frost
2628,precipitation,0.530509352684021,frost
2629,snowfall,0.5286228656768799,frost
2630,blond,0.8595700860023499,blonde
2631,brunette,0.8353432416915894,blonde
2632,redhead,0.7641193866729736,blonde
2633,blondes,0.7112303972244263,blonde
2634,brunet,0.6725214719772339,blonde
2635,busty,0.6516249179840088,blonde
2636,brunettes,0.6278647184371948,blonde
2637,bimbo,0.6235198974609375,blonde
2638,blondish,0.6234523057937622,blonde
2639,babe,0.6181424856185913,blonde
2640,olives,0.6811978220939636,olive
2641,apricot,0.6140182018280029,olive
2642,almond,0.5676204562187195,olive
2643,avocado,0.5524452924728394,olive
2644,pear,0.551580011844635,olive
2645,pomegranate,0.5513054132461548,olive
2646,apple,0.5356326699256897,olive
2647,aubergine,0.5248379111289978,olive
2648,apricots,0.5242569446563721,olive
2649,grape,0.5224063396453857,olive
2650,topaz,0.6206934452056885,ruby
2651,amethyst,0.6151683330535889,ruby
2652,rubies,0.6087651252746582,ruby
2653,peridot,0.6014623641967773,ruby
2654,sapphire,0.5988209247589111,ruby
2655,carnelian,0.5953386425971985,ruby
2656,beryl,0.5880931615829468,ruby
2657,cabochon,0.5863680243492126,ruby
2658,amethysts,0.5834174156188965,ruby
2659,lapis,0.5759291648864746,ruby
2660,ciders,0.6868355870246887,cider
2661,ale,0.6593611836433411,cider
2662,lager,0.6007772088050842,cider
2663,Ciders,0.591699481010437,cider
2664,cordials,0.589619517326355,cider
2665,ales,0.5859785079956055,cider
2666,scrumpy,0.5738950967788696,cider
2667,perry,0.5713099837303162,cider
2668,liqueurs,0.5578334331512451,cider
2669,malt,0.5562708377838135,cider
2670,burgundy,0.7362872362136841,maroon
2671,blue,0.655741810798645,maroon
2672,purple,0.6244332194328308,maroon
2673,teal,0.6005011796951294,maroon
2674,crimson,0.5945639610290527,maroon
2675,goldish,0.5404641628265381,maroon
2676,red,0.5341992378234863,maroon
2677,jerseyed,0.5339665412902832,maroon
2678,orange,0.5327575206756592,maroon
2679,colored,0.5315514802932739,maroon
2680,shortbread,0.6529480814933777,marmalade
2681,marmalades,0.6468684673309326,marmalade
2682,chutney,0.6417095065116882,marmalade
2683,piccalilli,0.6203370094299316,marmalade
2684,sherry,0.6054959297180176,marmalade
2685,puddings,0.6052842140197754,marmalade
2686,damson,0.6033198237419128,marmalade
2687,mayonnaise,0.5987001657485962,marmalade
2688,scone,0.5986605882644653,marmalade
2689,shortbreads,0.5981507897377014,marmalade
2690,melon,0.6983706951141357,watermelon
2691,watermelons,0.6827898025512695,watermelon
2692,pumpkin,0.6481068134307861,watermelon
2693,cantaloupe,0.6420693397521973,watermelon
2694,strawberry,0.6400059461593628,watermelon
2695,peaches,0.6399620771408081,watermelon
2696,tomato,0.6375786066055298,watermelon
2697,melons,0.6292496919631958,watermelon
2698,strawberries,0.6150192022323608,watermelon
2699,pecans,0.5779966115951538,watermelon
2700,cent,0.670983076095581,penny
2701,pennies,0.6652915477752686,penny
2702,dime,0.6335644721984863,penny
2703,cents,0.5252407193183899,penny
2704,farthing,0.47200608253479004,penny
2705,dollars,0.4673009514808655,penny
2706,money,0.4572371244430542,penny
2707,pesewa,0.4446806013584137,penny
2708,kopeck,0.43131184577941895,penny
2709,tuppence,0.41124069690704346,penny
2710,pistachios,0.6944660544395447,pistachio
2711,almond,0.6381809711456299,pistachio
2712,hazelnuts,0.6028293371200562,pistachio
2713,walnuts,0.6000918745994568,pistachio
2714,almonds,0.5897010564804077,pistachio
2715,hazelnut,0.5894357562065125,pistachio
2716,Pistachio,0.5828908681869507,pistachio
2717,pear,0.5735503435134888,pistachio
2718,apricot,0.5721759796142578,pistachio
2719,apricots,0.5710381269454956,pistachio
2720,beside,0.5269509553909302,front
2721,rear,0.4935157299041748,front
2722,outside,0.4750765562057495,front
2723,inside,0.4716770648956299,front
2724,Motioning,0.4445972740650177,front
2725,side,0.4359601140022278,front
2726,flanking,0.4141940474510193,front
2727,standing,0.4039457440376282,front
2728,behind,0.4011891484260559,front
2729,seated,0.40032124519348145,front
2730,stretchy,0.6554766297340393,elastic
2731,elasticity,0.6164725422859192,elastic
2732,stretchable,0.5883520841598511,elastic
2733,elasticated,0.5778532028198242,elastic
2734,elasticized,0.5645161867141724,elastic
2735,elastically,0.5218057632446289,elastic
2736,Elastic,0.5196760892868042,elastic
2737,pliable,0.5192076563835144,elastic
2738,stretchability,0.5161322355270386,elastic
2739,bendable,0.511814296245575,elastic
2740,ferns,0.6775392293930054,moss
2741,sphagnum,0.6712304949760437,moss
2742,Pachysandra,0.6474050283432007,moss
2743,fern,0.6326208114624023,moss
2744,honeysuckles,0.6300041675567627,moss
2745,mossy,0.6265616416931152,moss
2746,lichen,0.6258999705314636,moss
2747,mosses,0.620991051197052,moss
2748,aucuba,0.6167431473731995,moss
2749,pachysandra,0.6165847778320312,moss
2750,vellum,0.6865434646606445,parchment
2751,parchments,0.6066504120826721,parchment
2752,papyrus,0.586977481842041,parchment
2753,endpapers,0.5311306715011597,parchment
2754,foolscap,0.5206382870674133,parchment
2755,quill,0.510384202003479,parchment
2756,copperplate,0.5090023279190063,parchment
2757,onionskin,0.5084549784660339,parchment
2758,calligraphed,0.5045770406723022,parchment
2759,cartouche,0.4931023120880127,parchment
2760,corals,0.84538733959198,coral
2761,reefs,0.7327002286911011,coral
2762,reef,0.6727367639541626,coral
2763,eelgrass,0.6064445972442627,coral
2764,seaweeds,0.6047524213790894,coral
2765,mangrove,0.5973159074783325,coral
2766,abalones,0.5936611890792847,coral
2767,elkhorn,0.5811479687690735,coral
2768,mangroves,0.5802428722381592,coral
2769,limu,0.5716351270675659,coral
2770,taffetas,0.49506038427352905,interlined
2771,Tablecloths,0.48881998658180237,interlined
2772,chenilles,0.4871940016746521,interlined
2773,jabots,0.47437185049057007,interlined
2774,sculpturally,0.4739314615726471,interlined
2775,nonreflective,0.4733951985836029,interlined
2776,percale,0.4714643657207489,interlined
2777,organzas,0.47134578227996826,interlined
2778,Wainscoting,0.4699896275997162,interlined
2779,casement,0.46494799852371216,interlined
2780,yams,0.7050920724868774,yam
2781,plantain,0.6254682540893555,yam
2782,cocoyam,0.6095317006111145,yam
2783,gari,0.593500554561615,yam
2784,cassava,0.5883764624595642,yam
2785,groundnuts,0.5825576782226562,yam
2786,fufu,0.5702258348464966,yam
2787,eddoes,0.5616558790206909,yam
2788,dasheen,0.5564044117927551,yam
2789,pawpaw,0.5515313148498535,yam
2790,numbers,0.6367049813270569,number
2791,proportion,0.5491423606872559,number
2792,many,0.4951966404914856,number
2793,amount,0.4580298066139221,number
2794,Number,0.43924179673194885,number
2795,handful,0.4372890591621399,number
2796,several,0.4362701177597046,number
2797,percentage,0.4323955774307251,number
2798,total,0.4271280765533447,number
2799,fewer,0.4254922866821289,number
2800,nui,0.7439321279525757,moana
2801,noho,0.7125639915466309,moana
2802,rangi,0.695728063583374,moana
2803,tatou,0.676495373249054,moana
2804,taku,0.6755475401878357,moana
2805,mauri,0.6667505502700806,moana
2806,rangatira,0.64882493019104,moana
2807,tena,0.6485448479652405,moana
2808,motu,0.6415015459060669,moana
2809,aroha,0.6164799928665161,moana
2810,marigolds,0.6903855800628662,marigold
2811,basils,0.6403931379318237,marigold
2812,amaranthus,0.6369487047195435,marigold
2813,verbenas,0.6356829404830933,marigold
2814,grandiflora,0.632279634475708,marigold
2815,tuberoses,0.631991982460022,marigold
2816,monarda,0.6307658553123474,marigold
2817,fritillaria,0.6280934810638428,marigold
2818,coleus,0.6272885799407959,marigold
2819,crocosmia,0.6268965601921082,marigold
2820,Shortbread,0.6904667615890503,shortbread
2821,scones,0.6812541484832764,shortbread
2822,shortbreads,0.6798779964447021,shortbread
2823,oatcakes,0.6559743881225586,shortbread
2824,marmalade,0.6529481410980225,shortbread
2825,puddings,0.6269332766532898,shortbread
2826,scone,0.619208574295044,shortbread
2827,oatcake,0.6155960559844971,shortbread
2828,teacakes,0.614249050617218,shortbread
2829,teacake,0.6123883724212646,shortbread
2830,canaries,0.7659997344017029,canary
2831,linnet,0.37454718351364136,canary
2832,vireo,0.3590199053287506,canary
2833,boohooing,0.358345627784729,canary
2834,chittering,0.3563225269317627,canary
2835,mynah,0.3559982180595398,canary
2836,caracara,0.35516178607940674,canary
2837,hyrax,0.3481387495994568,canary
2838,blackcap,0.3469346761703491,canary
2839,goldilocks,0.34679722785949707,canary
2840,bombers,0.8011621832847595,bomber
2841,bombing,0.6594133973121643,bomber
2842,bomb,0.6292400360107422,bomber
2843,bombs,0.5402795076370239,bomber
2844,bombings,0.5070607662200928,bomber
2845,Bomber,0.49100589752197266,bomber
2846,Bomb,0.4834989905357361,bomber
2847,carbomb,0.48225247859954834,bomber
2848,bombed,0.4765399098396301,bomber
2849,airliner,0.47568079829216003,bomber
2850,macaron,0.7039489150047302,macaroon
2851,gateau,0.6596963405609131,macaroon
2852,profiterole,0.6564323902130127,macaroon
2853,macaroons,0.6526657938957214,macaroon
2854,genoise,0.6429957747459412,macaroon
2855,frangipane,0.6320983171463013,macaroon
2856,profiteroles,0.6259881258010864,macaroon
2857,framboise,0.6256712675094604,macaroon
2858,parfait,0.6226400136947632,macaroon
2859,madeleines,0.6181147694587708,macaroon
2860,garlic,0.6703135371208191,ginger
2861,coriander,0.6516871452331543,ginger
2862,nutmeg,0.6357012987136841,ginger
2863,chilli,0.6300697326660156,ginger
2864,fennel,0.6287032961845398,ginger
2865,capsicum,0.6279745101928711,ginger
2866,gingery,0.6277685165405273,ginger
2867,cucumber,0.6204847097396851,ginger
2868,cinnamon,0.6198352575302124,ginger
2869,lovage,0.6122840642929077,ginger
2870,sugary,0.5705708861351013,bubblegum
2871,teenybopper,0.5263869762420654,bubblegum
2872,boppy,0.5205094814300537,bubblegum
2873,saccharine,0.513416051864624,bubblegum
